0.654019 0.646183 0.154383 0.656129
0.849833 0.354409 0.656074 0.350612
0.355096 0.155515 0.652565 0.646308
0.847623 0.632472 0.854706 0.645308
0.358751 0.146716 0.650612 0.643917
0.656325 0.651466 0.148371 0.651889
0.651345 0.649841 0.347872 0.847484
0.848762 0.345341 0.656375 0.354039
0.848602 0.651451 0.853519 0.650388
0.846108 0.355487 0.638662 0.346178
0.648147 0.648425 0.158503 0.669912
0.647304 0.651312 0.347372 0.844192
0.655102 0.65276 0.159408 0.652679
0.363357 0.140562 0.644888 0.642818
0.851425 0.655392 0.851966 0.654239
0.34609 0.148625 0.653902 0.64522
0.65047 0.649821 0.137987 0.642953
0.352454 0.157658 0.849885 0.656657
0.634118 0.655928 0.140145 0.652411
0.652469 0.65247 0.141349 0.656926
0.343492 0.159477 0.649143 0.644249
0.855058 0.671861 0.855465 0.650953
0.353511 0.155463 0.851076 0.643247
0.66099 0.650722 0.139855 0.6463
0.841415 0.343986 0.666129 0.347604
0.355717 0.135845 0.645901 0.64719
0.641929 0.654772 0.141643 0.645315
0.357379 0.14905 0.849778 0.651333
0.147322 0.336308 0.848428 0.650973
0.143828 0.342382 0.848284 0.654872
0.349108 0.149589 0.652657 0.645295
0.346362 0.142528 0.649043 0.646373
0.149079 0.352143 0.837852 0.645266
0.365936 0.151315 0.852241 0.641382
0.647678 0.662924 0.339851 0.85857
0.856711 0.360186 0.646842 0.347746
0.659036 0.650345 0.140339 0.653496
0.346384 0.155936 0.857289 0.6414
0.357661 0.153718 0.845911 0.653195
0.644546 0.645118 0.163092 0.651722
0.853098 0.36026 0.660392 0.346539
0.653754 0.64253 0.346966 0.855562
0.84894 0.643578 0.856587 0.651451
0.657104 0.656052 0.13857 0.647898
0.645473 0.651573 0.358633 0.846194
0.153591 0.351994 0.84807 0.665703
0.156885 0.353423 0.85628 0.654727
0.650406 0.667641 0.153021 0.660499
0.8543 0.361115 0.648919 0.340994
0.34767 0.155564 0.840625 0.647169
0.340733 0.161586 0.859775 0.651435
0.149189 0.344894 0.843586 0.646166
0.362294 0.146919 0.642806 0.641288
0.667076 0.660326 0.357435 0.845257
0.151554 0.352074 0.850448 0.646066
0.167268 0.345629 0.846754 0.649151
0.658493 0.631766 0.152089 0.651477
0.645117 0.663758 0.34641 0.853402
0.153037 0.34657 0.85057 0.650584
0.355155 0.142296 0.851394 0.650175
0.649849 0.655114 0.353056 0.858857
0.349953 0.155711 0.847547 0.658397
0.637216 0.661478 0.149481 0.642676
0.649229 0.637955 0.142373 0.660185
0.651558 0.638132 0.144838 0.644505
0.653536 0.652782 0.352132 0.845385
0.844012 0.652673 0.853807 0.636772
0.847699 0.660872 0.866152 0.640931
0.341622 0.149203 0.642717 0.654393
0.656921 0.655585 0.145021 0.648098
0.350109 0.151315 0.644657 0.640648
0.365033 0.150692 0.835433 0.660995
0.647182 0.652556 0.161704 0.648621
0.84368 0.345122 0.660144 0.348721
0.84883 0.646855 0.852148 0.660825
0.648391 0.663473 0.349271 0.86006
0.659058 0.654325 0.353867 0.84246
0.342316 0.145036 0.851655 0.660208
0.149333 0.354107 0.852581 0.64564
0.340073 0.147886 0.848384 0.648942
0.846654 0.64771 0.846175 0.640569
0.853404 0.658816 0.851199 0.649009
0.360169 0.155623 0.859986 0.644998
0.655016 0.646389 0.145537 0.642309
0.35355 0.152193 0.652539 0.640294
0.852114 0.355705 0.656424 0.343555
0.840394 0.352128 0.665448 0.34568
0.35297 0.159388 0.860618 0.650748
0.846035 0.349739 0.642063 0.350397
0.838957 0.647187 0.844258 0.657868
0.353447 0.163248 0.850103 0.653532
0.857922 0.352754 0.635679 0.349627
0.848242 0.35037 0.641356 0.352478
0.649901 0.652407 0.154329 0.654171
0.342874 0.152171 0.64701 0.654029
0.337555 0.151367 0.651281 0.656407
0.351567 0.13908 0.656419 0.65413
0.358 0.153444 0.848063 0.650001
0.34869 0.154418 0.845987 0.648508
0.856721 0.644955 0.863527 0.650391
0.655789 0.659985 0.143436 0.657042
0.657851 0.643405 0.143873 0.643232
0.143622 0.345656 0.848751 0.653403
0.857676 0.357617 0.648574 0.360075
0.861501 0.637739 0.8451 0.636004
0.846801 0.353749 0.646826 0.354591
0.351491 0.152659 0.838517 0.649696
0.346928 0.14587 0.651534 0.646748
0.850073 0.352944 0.641629 0.355258
0.845027 0.645724 0.843672 0.654868
0.348201 0.148926 0.644928 0.651578
0.344021 0.147182 0.84956 0.643777
0.342024 0.151089 0.639635 0.651386
0.152286 0.352587 0.858017 0.657515
0.85259 0.639208 0.847142 0.641855
0.845443 0.660984 0.83484 0.642821
0.855913 0.354472 0.655256 0.340617
0.346973 0.153692 0.65176 0.645939
0.849936 0.647278 0.853716 0.643433
0.347135 0.158044 0.647884 0.648942
0.355183 0.151861 0.840588 0.634994
0.650384 0.653516 0.148637 0.64176
0.84363 0.347058 0.663866 0.356955
0.852238 0.648901 0.853913 0.651171
0.354596 0.147098 0.841449 0.650159
0.64804 0.640877 0.159143 0.649525
0.149038 0.354951 0.84564 0.663359
0.353196 0.142805 0.858224 0.641305
0.842321 0.649706 0.844398 0.651681
0.354964 0.149653 0.642119 0.66183
0.652016 0.650757 0.151739 0.652528
0.657958 0.648295 0.140386 0.645673
0.651009 0.658718 0.148327 0.648107
0.345417 0.139592 0.850753 0.654128
0.852858 0.357329 0.653414 0.352285
0.35345 0.159368 0.659198 0.659187
0.849592 0.653869 0.846091 0.635673
0.355801 0.146794 0.652638 0.643154
0.164602 0.340691 0.847273 0.662327
0.854151 0.653228 0.856883 0.646841
0.355201 0.151133 0.642715 0.647644
0.349244 0.15824 0.660079 0.646438
0.347844 0.150604 0.660044 0.653923
0.352478 0.144808 0.652641 0.645744
0.147317 0.342451 0.858705 0.644697
0.841295 0.349163 0.648735 0.349287
0.850523 0.653928 0.86064 0.656291
0.645216 0.653305 0.355209 0.857534
0.348068 0.157493 0.843432 0.656992
0.848898 0.64928 0.846346 0.646465
0.666974 0.638163 0.349732 0.849599
0.352691 0.138945 0.649774 0.646842
0.643086 0.639448 0.147063 0.646432
0.841363 0.361376 0.650969 0.353369
0.145419 0.348725 0.852465 0.647779
0.352084 0.147687 0.845188 0.655411
0.857108 0.663881 0.846789 0.665351
0.653938 0.653718 0.349836 0.857645
0.855904 0.358174 0.655449 0.346646
0.143814 0.357371 0.856252 0.652578
0.347237 0.146293 0.652634 0.653857
0.353843 0.151194 0.652532 0.654139
0.148825 0.343569 0.85739 0.657018
0.849117 0.355584 0.63793 0.345974
0.850652 0.360788 0.64008 0.350212
0.651064 0.644014 0.361746 0.853308
0.638568 0.64503 0.15338 0.65459
0.854326 0.657634 0.853972 0.644956
0.148117 0.350212 0.847026 0.647214
0.854391 0.651903 0.84874 0.646244
0.345542 0.15971 0.860224 0.655017
0.655786 0.650242 0.153308 0.65445
0.146541 0.344659 0.848378 0.653257
0.638307 0.645827 0.349469 0.839552
0.14695 0.360094 0.849968 0.655129
0.850867 0.65423 0.845301 0.649858
0.347732 0.154413 0.843543 0.652734
0.653173 0.633515 0.146093 0.651068
0.142675 0.356206 0.857856 0.644535
0.653124 0.65355 0.151411 0.647766
0.850509 0.653621 0.845271 0.642549
0.654299 0.655545 0.148276 0.643096
0.849012 0.65033 0.864451 0.654546
0.64451 0.64916 0.145219 0.646427
0.848044 0.355811 0.649509 0.343802
0.854248 0.646657 0.860949 0.64719
0.349037 0.145449 0.844804 0.650513
0.350293 0.147419 0.659041 0.642003
0.3525 0.158724 0.850481 0.639983
0.855703 0.350661 0.648583 0.346867
0.133518 0.347371 0.84237 0.645417
0.361683 0.146287 0.852814 0.64301
0.156031 0.35002 0.849466 0.655235
0.351859 0.145916 0.845264 0.648496
0.340939 0.142363 0.853429 0.648985
0.347016 0.147053 0.651668 0.651976
0.148569 0.34311 0.858932 0.659355
0.353204 0.145796 0.853804 0.645709
0.155196 0.344874 0.859417 0.653585
0.84353 0.344122 0.656018 0.355021
0.639345 0.645446 0.355174 0.841672
0.856287 0.643235 0.844101 0.652466
0.656981 0.65012 0.358258 0.844591
0.855391 0.641669 0.848559 0.646275
0.138496 0.351288 0.848891 0.642758
0.855297 0.347892 0.650191 0.35039
0.343565 0.151465 0.650406 0.646909
0.344658 0.165491 0.847849 0.642337
0.352707 0.153368 0.647353 0.652726
0.355322 0.146044 0.643251 0.643325
0.358715 0.148373 0.639945 0.640387
0.653419 0.643263 0.150519 0.650735
0.645186 0.661747 0.145675 0.649291
0.643046 0.651374 0.347642 0.846073
0.845803 0.344025 0.658299 0.348347
0.35442 0.147006 0.644369 0.647136
0.654005 0.644794 0.350424 0.841763
0.844105 0.356717 0.655882 0.36465
0.637207 0.653553 0.349398 0.857201
0.346336 0.151922 0.639538 0.654253
0.151341 0.358334 0.850863 0.658239
0.652777 0.642773 0.354735 0.839362
0.855235 0.653029 0.853888 0.64312
0.643013 0.648425 0.338049 0.847093
0.352562 0.152552 0.861946 0.649802
0.847503 0.354568 0.655194 0.354146
0.65041 0.647315 0.148516 0.642847
0.150746 0.348302 0.855107 0.648176
0.654509 0.648412 0.350032 0.846924
0.842753 0.340875 0.649233 0.351525
0.350322 0.160256 0.846465 0.657844
0.854497 0.647005 0.852416 0.645452
0.648291 0.650615 0.148006 0.638294
0.349882 0.143656 0.654955 0.6533
0.850027 0.358112 0.654998 0.358762
0.847234 0.65786 0.846153 0.649146
0.359441 0.161027 0.842735 0.650622
0.850633 0.652581 0.83886 0.65212
0.851237 0.661018 0.860169 0.650089
0.657632 0.649532 0.357873 0.851622
0.642834 0.651335 0.146315 0.655623
0.350513 0.152506 0.657471 0.656505
0.643699 0.646703 0.348851 0.846205
0.650227 0.653061 0.156202 0.644353
0.350532 0.155786 0.854396 0.653597
0.345772 0.149848 0.640517 0.659885
0.643292 0.657016 0.362364 0.857406
0.849408 0.645918 0.844923 0.65251
0.355568 0.146385 0.848112 0.650814
0.346921 0.151773 0.844817 0.659452
0.654083 0.645312 0.340772 0.842624
0.152557 0.364353 0.856899 0.652552
0.349599 0.147621 0.861617 0.658911
0.65367 0.646254 0.354975 0.850431
0.352308 0.151126 0.646535 0.653733
0.340813 0.145699 0.645804 0.649567
0.151688 0.347816 0.851406 0.66177
0.850359 0.643926 0.858635 0.647017
0.645992 0.653774 0.155468 0.665653
0.34887 0.149869 0.650241 0.654898
0.83901 0.651906 0.849472 0.646796
0.340796 0.144442 0.652196 0.662225
0.357496 0.143493 0.838383 0.662676
0.855612 0.354635 0.655865 0.339402
0.149319 0.352824 0.855947 0.654462
0.155306 0.349367 0.853066 0.635404
0.353547 0.142289 0.653365 0.65023
0.6547 0.656708 0.350427 0.856562
0.847393 0.655642 0.861984 0.64168
0.652662 0.65007 0.145256 0.644927
0.353079 0.134156 0.651877 0.655542
0.843909 0.352904 0.652158 0.344901
0.847204 0.645208 0.854716 0.659643
0.65225 0.647245 0.348812 0.841358
0.855722 0.649532 0.859107 0.646881
0.84137 0.345277 0.646337 0.348052
0.656105 0.643047 0.350021 0.84967
0.645695 0.652636 0.345426 0.849462
0.8513 0.656753 0.848871 0.642164
0.65367 0.646243 0.341694 0.841555
0.64953 0.654947 0.346634 0.851115
0.351253 0.1484 0.646155 0.641316
0.139498 0.343583 0.853915 0.644746
0.338038 0.150397 0.842755 0.630821
0.168378 0.347698 0.861293 0.652732
0.848717 0.65584 0.853443 0.639879
0.343035 0.149737 0.847738 0.658015
0.150085 0.351535 0.850931 0.649179
0.653024 0.649817 0.150985 0.641742
0.85495 0.641812 0.845805 0.650251
0.642269 0.666264 0.345044 0.858087
0.340526 0.139505 0.845958 0.66324
0.647788 0.65692 0.144922 0.639521
0.145946 0.354374 0.853433 0.652655
0.656104 0.647233 0.356977 0.840979
0.853012 0.352443 0.646665 0.353529
0.851927 0.657089 0.857277 0.660069
0.142269 0.353316 0.846569 0.649604
0.348094 0.146935 0.643083 0.658445
0.359758 0.156363 0.853387 0.646409
0.841666 0.656681 0.856985 0.664208
0.841541 0.356794 0.654253 0.346718
0.64278 0.652572 0.142118 0.654624
0.357889 0.152609 0.647335 0.64114
0.644115 0.656036 0.148525 0.652688
0.84695 0.640528 0.853944 0.649807
0.149241 0.349207 0.844857 0.647208
0.848772 0.652735 0.847041 0.645544
0.656571 0.649738 0.147732 0.648872
0.860717 0.646138 0.843886 0.636324
0.853198 0.356123 0.64373 0.340331
0.659944 0.65381 0.355763 0.854756
0.638065 0.650224 0.346559 0.844625
0.853048 0.355116 0.653954 0.358809
0.149576 0.35643 0.852587 0.652767
0.140342 0.349292 0.845734 0.655058
0.658303 0.649927 0.15458 0.651046
0.649673 0.651503 0.345692 0.853
0.345735 0.153229 0.660919 0.648326
0.85599 0.657988 0.855415 0.647928
0.844174 0.354301 0.648606 0.354829
0.155192 0.344891 0.845093 0.649614
0.343523 0.152539 0.64646 0.654192
0.852447 0.641565 0.843562 0.653978
0.856893 0.359894 0.648416 0.356526
0.160778 0.344509 0.847441 0.648108
0.656073 0.646272 0.360478 0.844047
0.856281 0.659021 0.857305 0.652702
0.64768 0.65658 0.354481 0.837961
0.839722 0.351972 0.642277 0.357208
0.829718 0.638745 0.851072 0.647242
0.356589 0.152371 0.857587 0.656392
0.151804 0.350542 0.858829 0.646057
0.65097 0.648794 0.344953 0.85189
0.151943 0.350433 0.84404 0.652453
0.348251 0.143751 0.649917 0.646488
0.84899 0.351002 0.644033 0.341929
0.145743 0.347102 0.84397 0.654324
0.161622 0.348592 0.838448 0.664521
0.844585 0.656283 0.842149 0.660075
0.344886 0.139551 0.643041 0.657035
0.652365 0.649301 0.155259 0.653581
0.350237 0.156284 0.855558 0.653706
0.14569 0.353052 0.851776 0.64639
0.157652 0.341917 0.849118 0.646197
0.648419 0.656117 0.142455 0.643813
0.148058 0.356195 0.851955 0.65531
0.65562 0.650125 0.343133 0.844399
0.341554 0.142856 0.648235 0.639627
0.853736 0.342233 0.657666 0.34679
0.840054 0.347458 0.649068 0.346932
0.853839 0.351218 0.640182 0.353101
0.855941 0.348827 0.649802 0.355013
0.352978 0.151044 0.653086 0.657287
0.655544 0.652459 0.151001 0.651952
0.338757 0.144442 0.844713 0.644303
0.857032 0.350938 0.648572 0.341771
0.658758 0.656505 0.154476 0.636068
0.349352 0.145438 0.838085 0.644165
0.650927 0.646654 0.139529 0.655298
0.855901 0.348319 0.644197 0.360229
0.835714 0.34913 0.65061 0.354353
0.355015 0.162519 0.644776 0.645053
0.848109 0.354816 0.640243 0.359574
0.644944 0.648995 0.345366 0.863391
0.154932 0.344564 0.857169 0.648668
0.345565 0.146759 0.65429 0.658047
0.662224 0.653879 0.351168 0.843101
0.843727 0.650761 0.854724 0.647803
0.648271 0.646502 0.347916 0.852036
0.350521 0.146978 0.65244 0.652559
0.641415 0.649139 0.351796 0.846549
0.845757 0.653823 0.860622 0.670447
0.347209 0.158569 0.65519 0.652476
0.64185 0.654838 0.154259 0.648594
0.656079 0.656751 0.151458 0.650272
0.348217 0.153124 0.847258 0.654915
0.357372 0.153025 0.858859 0.64864
0.346457 0.147396 0.65281 0.644777
0.350401 0.159825 0.655104 0.655277
0.850442 0.337618 0.645259 0.336507
0.640347 0.647966 0.156777 0.656064
0.345301 0.155846 0.656598 0.649688
0.637274 0.643252 0.135109 0.662217
0.348294 0.150787 0.839835 0.64798
0.653265 0.652374 0.366612 0.857891
0.349989 0.136963 0.657222 0.658112
0.348724 0.151596 0.848022 0.649299
0.154384 0.345688 0.839336 0.642981
0.858856 0.651655 0.840332 0.639451
0.851532 0.644348 0.842527 0.645443
0.846063 0.343343 0.640824 0.349078
0.847354 0.349019 0.644852 0.348812
0.363932 0.145716 0.653089 0.646765
0.343022 0.150816 0.845214 0.653761
0.344635 0.153435 0.845827 0.638752
0.842643 0.347964 0.650886 0.352724
0.161344 0.352206 0.839954 0.648808
0.646256 0.656191 0.141131 0.655146
0.137756 0.348895 0.849372 0.654355
0.654741 0.658229 0.351763 0.851271
0.645841 0.65005 0.154622 0.656568
0.652424 0.642048 0.14968 0.646897
0.849628 0.345475 0.656518 0.353707
0.353915 0.149573 0.852742 0.644971
0.159374 0.352225 0.856522 0.645543
0.155551 0.352574 0.862714 0.642293
0.355834 0.139186 0.662338 0.646539
0.353442 0.158863 0.848739 0.645943
0.847892 0.652929 0.835753 0.640173
0.847852 0.641048 0.845185 0.652741
0.644113 0.653923 0.139288 0.642666
0.648661 0.648424 0.348295 0.855797
0.848742 0.647582 0.849137 0.646384
0.8521 0.648208 0.853983 0.651114
0.653936 0.659949 0.147643 0.660092
0.847101 0.654657 0.860896 0.647332
0.851451 0.353059 0.653871 0.343284
0.632003 0.634268 0.149327 0.652988
0.654975 0.652151 0.146353 0.658016
0.167233 0.356962 0.843687 0.657337
0.65113 0.651367 0.149771 0.658705
0.658784 0.661325 0.153346 0.651265
0.846776 0.648308 0.841154 0.651504
0.154746 0.346448 0.865953 0.643148
0.644197 0.651949 0.348934 0.844609
0.348831 0.148636 0.853132 0.651538
0.650759 0.651614 0.152534 0.639037
0.353347 0.155151 0.650387 0.659667
0.652859 0.640542 0.355345 0.843268
0.851069 0.651715 0.847707 0.654887
0.142893 0.339353 0.8459 0.650776
0.663899 0.635145 0.152649 0.648116
0.649533 0.651153 0.341462 0.853746
0.351841 0.148011 0.654522 0.642435
0.641314 0.649973 0.352913 0.865998
0.644877 0.65436 0.154069 0.647934
0.145174 0.344418 0.855066 0.654524
0.658635 0.644599 0.146326 0.639555
0.150104 0.353816 0.846308 0.646311
0.849453 0.346339 0.644203 0.351605
0.64874 0.649529 0.347655 0.852489
0.147892 0.348947 0.840959 0.650469
0.654269 0.64781 0.353199 0.85665
0.654438 0.649689 0.147237 0.65042
0.654211 0.63614 0.358802 0.855245
0.855226 0.355875 0.655094 0.344052
0.864957 0.337576 0.654362 0.354671
0.850265 0.34447 0.657367 0.355184
0.84539 0.347112 0.654107 0.338064
0.147063 0.351755 0.849976 0.638572
0.640228 0.659268 0.345895 0.846173
0.6497 0.653518 0.349956 0.859789
0.139449 0.349548 0.855601 0.666192
0.84664 0.656462 0.859917 0.652401
0.850983 0.632559 0.854063 0.647046
0.649959 0.664619 0.352104 0.8486
0.647818 0.652115 0.356659 0.852931
0.14495 0.348685 0.854162 0.658215
0.851801 0.656184 0.844803 0.649638
0.337612 0.154681 0.861988 0.640375
0.641435 0.641139 0.154403 0.651312
0.341559 0.151683 0.842676 0.637223
0.838377 0.355406 0.639834 0.34489
0.340778 0.150447 0.857463 0.649988
0.861461 0.355574 0.65196 0.355588
0.839933 0.651081 0.860634 0.659815
0.358171 0.147716 0.84714 0.654927
0.64076 0.648637 0.146961 0.647899
0.163411 0.337714 0.836034 0.644216
0.856165 0.345548 0.652698 0.360291
0.358604 0.157002 0.853841 0.652617
0.856977 0.64922 0.847759 0.642463
0.651742 0.64214 0.355986 0.840503
0.351111 0.136513 0.842099 0.640012
0.152844 0.34388 0.84764 0.654203
0.849882 0.64643 0.849571 0.653205
0.149219 0.357757 0.852072 0.650033
0.864712 0.658991 0.85884 0.656788
0.640807 0.657792 0.135016 0.654343
0.162736 0.343443 0.85273 0.657308
0.353593 0.15221 0.640874 0.666172
0.64611 0.648268 0.355656 0.847177
0.851338 0.348842 0.650403 0.353016
0.645914 0.648134 0.357661 0.853937
0.156471 0.34287 0.856968 0.648054
0.655758 0.654568 0.348231 0.847852
0.143126 0.345252 0.84486 0.645627
0.655751 0.655124 0.35516 0.853993
0.652933 0.645429 0.346871 0.867934
0.837834 0.659117 0.847666 0.654881
0.839229 0.651355 0.847613 0.653959
0.854512 0.349051 0.655953 0.347292
0.654825 0.653705 0.345635 0.845055
0.347891 0.152396 0.853197 0.655391
0.853471 0.340537 0.649027 0.347364
0.343257 0.152207 0.648784 0.640314
0.858051 0.646251 0.847719 0.646191
0.152466 0.350089 0.837121 0.64127
0.847522 0.337566 0.647465 0.35807
0.658844 0.651045 0.150726 0.640731
0.143207 0.342623 0.848689 0.653517
0.155752 0.344894 0.849882 0.656299
0.845777 0.64276 0.868428 0.648904
0.333091 0.151596 0.835043 0.644593
0.356234 0.151011 0.844669 0.650542
0.853262 0.365084 0.659625 0.356018
0.84831 0.346079 0.64878 0.351504
0.641323 0.660267 0.150288 0.646404
0.34405 0.155539 0.845408 0.64798
0.355748 0.153493 0.649886 0.638605
0.839091 0.334331 0.656896 0.34833
0.850163 0.652356 0.846806 0.656384
0.147179 0.348849 0.853632 0.633578
0.655815 0.651475 0.367061 0.843786
0.653348 0.634848 0.342643 0.846968
0.641044 0.657967 0.143089 0.64708
0.349021 0.136473 0.84203 0.649587
0.639748 0.645575 0.335344 0.849748
0.348102 0.151451 0.638601 0.645535
0.347432 0.153499 0.855575 0.654238
0.660785 0.645656 0.15935 0.64371
0.846201 0.63469 0.851613 0.645033
0.342817 0.15763 0.660514 0.653623
0.653177 0.64748 0.351237 0.852232
0.854776 0.359753 0.646671 0.353015
0.154694 0.352526 0.846339 0.652871
0.843771 0.352198 0.648834 0.357456
0.350583 0.151037 0.653503 0.650321
0.856214 0.650276 0.847994 0.660854
0.854659 0.360782 0.645192 0.349321
0.652668 0.657716 0.143462 0.647886
0.649663 0.651336 0.350773 0.846234
0.854048 0.658118 0.857672 0.651121
