0.657464 0.350389 0.14187 0.14507 0.644574 0.340923
0.143921 0.854492 0.356475 0.354041 0.147219 0.356008
0.651143 0.34656 0.154777 0.157003 0.645787 0.345447
0.654928 0.363392 0.166918 0.158374 0.645365 0.356877
0.144421 0.84539 0.356876 0.344741 0.14971 0.357033
0.657143 0.346169 0.148067 0.143006 0.659701 0.337269
0.151249 0.143011 0.637045 0.155994 0.845167 0.357201
0.641116 0.343771 0.152498 0.142932 0.638376 0.347187
0.339678 0.647763 0.650084 0.152945 0.347685 0.15163
0.148847 0.847766 0.348126 0.355879 0.154816 0.335194
0.642864 0.341688 0.150198 0.153825 0.644862 0.355653
0.644012 0.338185 0.149558 0.139586 0.643625 0.341344
0.158483 0.155105 0.642605 0.152745 0.845324 0.348303
0.146261 0.851679 0.359609 0.349471 0.150501 0.363583
0.335769 0.647568 0.137487 0.855882 0.157296 0.652997
0.162365 0.157375 0.646224 0.151312 0.853448 0.343256
0.150982 0.152273 0.65983 0.153661 0.859584 0.355637
0.347311 0.647136 0.15427 0.860566 0.153022 0.65234
0.147929 0.859271 0.339291 0.352069 0.148178 0.361439
0.356344 0.648286 0.154682 0.85394 0.149606 0.653642
0.353829 0.655627 0.149897 0.853427 0.151912 0.643969
0.162063 0.158593 0.658514 0.150202 0.847665 0.354947
0.150664 0.147726 0.658184 0.150187 0.848305 0.365739
0.348841 0.644498 0.145848 0.857597 0.144387 0.639464
0.35845 0.641432 0.153822 0.863634 0.151087 0.664888
0.363094 0.644749 0.157581 0.856834 0.148092 0.652803
0.156689 0.839754 0.349422 0.346872 0.15461 0.343655
0.148016 0.852062 0.350834 0.357408 0.149921 0.346485
0.154548 0.836603 0.35124 0.355339 0.15491 0.352164
0.344934 0.668093 0.148051 0.83689 0.153012 0.651144
0.146463 0.850887 0.346166 0.358506 0.147521 0.352292
0.15633 0.850523 0.333701 0.363417 0.155594 0.343444
0.143452 0.149655 0.652263 0.151561 0.845209 0.346023
0.364872 0.650054 0.649191 0.155353 0.343074 0.146443
0.654228 0.340307 0.159852 0.142045 0.645398 0.357691
0.158944 0.852048 0.341652 0.357499 0.141843 0.358634
0.161596 0.143326 0.653114 0.154811 0.847582 0.358719
0.646582 0.35285 0.13334 0.151851 0.643962 0.355482
0.644997 0.34989 0.142392 0.150363 0.643166 0.357408
0.640141 0.354284 0.150453 0.149789 0.647383 0.337194
0.344506 0.664987 0.141888 0.840614 0.15176 0.654577
0.154575 0.155109 0.646446 0.149578 0.854193 0.351153
0.650452 0.346852 0.15258 0.151313 0.653006 0.361019
0.34434 0.654945 0.643932 0.152276 0.344847 0.144998
0.354545 0.655079 0.150339 0.858025 0.143761 0.65226
0.340051 0.652031 0.152486 0.851338 0.158697 0.644018
0.65998 0.353846 0.152307 0.143295 0.652451 0.351262
0.657152 0.355241 0.162877 0.149934 0.648281 0.345707
0.351783 0.655117 0.658577 0.147166 0.341009 0.152648
0.142878 0.857221 0.347253 0.35536 0.151496 0.351849
0.151084 0.859778 0.35017 0.347415 0.160273 0.345779
0.356143 0.65107 0.652862 0.151382 0.346328 0.153407
0.648716 0.350944 0.15864 0.151238 0.639278 0.348669
0.356719 0.634023 0.657 0.149731 0.353048 0.146294
0.155397 0.153028 0.643043 0.149196 0.86012 0.35137
0.140145 0.859388 0.345792 0.352464 0.157195 0.355246
0.342795 0.646095 0.647134 0.155807 0.351761 0.148205
0.643173 0.351298 0.164004 0.148378 0.643581 0.356473
0.150223 0.847281 0.340988 0.349341 0.148003 0.345112
0.148838 0.140157 0.658012 0.146006 0.841991 0.353699
0.144581 0.144989 0.652554 0.146589 0.863576 0.341582
0.146863 0.849525 0.334661 0.348232 0.154493 0.349006
0.667192 0.353956 0.142727 0.16609 0.649558 0.351653
0.632618 0.350289 0.14966 0.152156 0.653518 0.352143
0.36285 0.6465 0.648018 0.144275 0.340957 0.146169
0.343428 0.662151 0.652108 0.133327 0.347629 0.150622
0.14676 0.149785 0.635472 0.147683 0.845118 0.346407
0.142914 0.85134 0.352307 0.348447 0.150258 0.349218
0.649262 0.346099 0.145023 0.151042 0.645252 0.361303
0.146566 0.153819 0.640648 0.149496 0.849269 0.349336
0.149639 0.845367 0.34434 0.356621 0.151947 0.352607
0.352238 0.639529 0.640989 0.154822 0.347284 0.136351
0.637689 0.356697 0.147822 0.154125 0.656706 0.331088
0.337091 0.654774 0.657592 0.161814 0.346172 0.157698
0.148537 0.852049 0.349603 0.356818 0.136722 0.34566
0.152374 0.161356 0.650831 0.150446 0.852474 0.345303
0.345066 0.643955 0.158027 0.841387 0.153767 0.647199
0.35048 0.637709 0.146695 0.861374 0.14926 0.653068
0.145941 0.157468 0.647974 0.149193 0.850462 0.347602
0.340835 0.655591 0.162412 0.836423 0.15004 0.641385
0.35117 0.652405 0.146053 0.846696 0.145319 0.653412
0.153191 0.1387 0.650723 0.14696 0.846327 0.34534
0.352372 0.657051 0.155759 0.855899 0.151395 0.653054
0.138539 0.848568 0.343327 0.343876 0.145344 0.34506
0.143768 0.144956 0.646621 0.148091 0.850267 0.349018
0.646776 0.360441 0.160492 0.147251 0.650595 0.344443
0.161249 0.840706 0.3449 0.34442 0.152328 0.362811
0.351988 0.645913 0.648998 0.153304 0.347031 0.145246
0.352902 0.660689 0.642392 0.144215 0.363744 0.153079
0.149928 0.84904 0.355165 0.335751 0.159297 0.349954
0.341202 0.6476 0.654517 0.15112 0.338698 0.159854
0.143299 0.150472 0.648178 0.149809 0.855621 0.345203
0.145971 0.14494 0.662872 0.14522 0.862133 0.348323
0.352745 0.645478 0.15413 0.854013 0.153688 0.648842
0.34913 0.64655 0.653776 0.15335 0.347809 0.148716
0.152671 0.143632 0.647771 0.144061 0.843168 0.347387
0.644784 0.353745 0.158664 0.158304 0.644214 0.343993
0.147046 0.838668 0.35696 0.350984 0.15721 0.355157
0.351751 0.644534 0.149048 0.844877 0.149023 0.651165
0.150383 0.853471 0.346011 0.340701 0.146116 0.355806
0.352837 0.642877 0.149601 0.852611 0.151836 0.653261
0.346856 0.651527 0.631661 0.148948 0.352154 0.15243
0.348345 0.658599 0.15574 0.848088 0.133311 0.651753
0.166248 0.847536 0.347361 0.344583 0.151782 0.346304
0.342607 0.64914 0.646015 0.147836 0.358391 0.150898
0.644088 0.352441 0.136678 0.163548 0.655461 0.35141
0.143702 0.848797 0.35587 0.358497 0.139426 0.337271
0.343348 0.657121 0.146962 0.841269 0.144272 0.651385
0.149967 0.849047 0.353503 0.340093 0.155457 0.347071
0.144705 0.148281 0.638287 0.164255 0.863304 0.354772
0.66007 0.344762 0.147345 0.161358 0.649665 0.34487
0.351878 0.644956 0.153543 0.8547 0.145977 0.64765
0.338345 0.645388 0.642473 0.145216 0.350865 0.148626
0.155249 0.154619 0.653702 0.153326 0.845223 0.342361
0.153758 0.841386 0.346169 0.350831 0.159582 0.357274
0.152547 0.131927 0.656638 0.146812 0.846753 0.352574
0.141846 0.157258 0.654652 0.153034 0.854868 0.347314
0.344506 0.659099 0.150062 0.847519 0.151869 0.648837
0.646629 0.357123 0.140552 0.163806 0.656123 0.352509
0.144569 0.843772 0.343208 0.333637 0.140944 0.354587
0.155451 0.153438 0.656987 0.164439 0.856505 0.349733
0.350859 0.656948 0.156517 0.837329 0.149581 0.638313
0.341084 0.642944 0.149278 0.85611 0.14316 0.645253
0.345804 0.647949 0.152069 0.849801 0.136649 0.654428
0.150833 0.146606 0.658415 0.157099 0.850743 0.350065
0.142941 0.843181 0.34191 0.351539 0.149958 0.350164
0.150717 0.858964 0.348612 0.350517 0.154355 0.365493
0.15027 0.845646 0.338167 0.338633 0.153216 0.357418
0.340189 0.650566 0.14324 0.854503 0.138497 0.634639
0.656411 0.34449 0.153428 0.141209 0.643251 0.356643
0.348738 0.643518 0.642436 0.150945 0.351148 0.152976
0.658062 0.348588 0.149317 0.144254 0.655089 0.350273
0.647618 0.349785 0.146661 0.148922 0.655621 0.339652
0.347514 0.647988 0.149688 0.850112 0.153377 0.646042
0.150687 0.156041 0.655685 0.148867 0.856722 0.353232
0.647678 0.352669 0.155867 0.143396 0.655032 0.359947
0.361379 0.651307 0.661106 0.150179 0.338529 0.152545
0.142927 0.85212 0.354151 0.360171 0.150428 0.346609
0.357583 0.645122 0.151527 0.844995 0.139672 0.661322
0.344797 0.651506 0.646955 0.159665 0.35703 0.141276
0.356681 0.652646 0.651355 0.148101 0.349615 0.149017
0.342585 0.652504 0.653533 0.151714 0.358794 0.14357
0.348896 0.649096 0.151412 0.8662 0.139246 0.645337
0.357935 0.654356 0.14435 0.840139 0.150377 0.659071
0.343942 0.65587 0.151475 0.862264 0.150521 0.65151
0.347919 0.660843 0.653161 0.154085 0.347107 0.155932
0.352049 0.644676 0.655827 0.158111 0.346509 0.157693
0.152423 0.14557 0.645807 0.158173 0.850624 0.34313
0.349934 0.65078 0.643788 0.145884 0.341227 0.158255
0.344779 0.651221 0.644826 0.146796 0.352942 0.137864
0.352716 0.648688 0.150317 0.849533 0.155157 0.646799
0.342773 0.644927 0.146111 0.859518 0.156725 0.658895
0.351579 0.640423 0.145075 0.846119 0.150755 0.644935
0.348537 0.649235 0.145639 0.859317 0.156533 0.643618
0.649383 0.348329 0.149441 0.15573 0.655013 0.341647
0.362282 0.656099 0.653629 0.165028 0.349049 0.151078
0.350492 0.645963 0.652726 0.14886 0.347826 0.151903
0.658071 0.349333 0.151201 0.147478 0.650983 0.349752
0.148541 0.844249 0.351092 0.340485 0.1552 0.350344
0.141529 0.146858 0.65345 0.147437 0.854018 0.347039
0.366274 0.651399 0.141695 0.853491 0.15212 0.665198
0.360373 0.653239 0.161332 0.847167 0.155537 0.652836
0.668591 0.338736 0.156494 0.144126 0.64598 0.347544
0.148452 0.164676 0.649502 0.159013 0.851609 0.351042
0.1497 0.155888 0.640973 0.144419 0.853389 0.343203
0.151318 0.155729 0.659275 0.162306 0.856645 0.345897
0.155095 0.147105 0.65413 0.151955 0.848279 0.357539
0.153408 0.159756 0.645513 0.155308 0.841016 0.348314
0.645299 0.35486 0.150066 0.145173 0.651542 0.336893
0.360924 0.636783 0.657822 0.13605 0.357718 0.152892
0.346761 0.655826 0.648167 0.14792 0.352457 0.149817
0.153076 0.151293 0.643157 0.137899 0.846437 0.358267
0.156051 0.847331 0.359265 0.357403 0.149006 0.353247
0.652767 0.344878 0.157264 0.156419 0.65476 0.358323
0.152552 0.152273 0.659053 0.151958 0.845972 0.349567
0.156036 0.154677 0.639372 0.148406 0.845559 0.357522
0.357776 0.644319 0.64944 0.144945 0.354527 0.152802
0.644335 0.351822 0.15089 0.15495 0.633451 0.351797
0.352822 0.648829 0.151605 0.852443 0.132812 0.639477
0.344373 0.6524 0.152154 0.843607 0.145962 0.655346
0.653939 0.346116 0.160446 0.146868 0.642713 0.345119
0.15579 0.136009 0.645585 0.144801 0.855292 0.344833
0.342329 0.654477 0.152549 0.846236 0.152726 0.646041
0.652843 0.347034 0.146594 0.143738 0.651091 0.35915
0.338625 0.640276 0.650347 0.154632 0.344868 0.164935
0.360551 0.654192 0.144014 0.849893 0.138743 0.654123
0.644372 0.354844 0.15337 0.152996 0.65101 0.345709
0.354429 0.651133 0.651001 0.152404 0.349431 0.153714
0.647859 0.362198 0.147538 0.158071 0.644526 0.3431
0.643581 0.34378 0.144173 0.141907 0.648077 0.348378
0.340925 0.650735 0.14853 0.853663 0.145438 0.655775
0.351525 0.639277 0.65189 0.149183 0.349612 0.146822
0.14502 0.850767 0.353435 0.343539 0.165683 0.358578
0.354098 0.652131 0.651036 0.154981 0.346724 0.149654
0.147051 0.851877 0.338319 0.352187 0.151743 0.34491
0.352046 0.654602 0.652726 0.157225 0.341803 0.149525
0.147091 0.147135 0.642475 0.15884 0.846396 0.354512
0.35846 0.644463 0.147744 0.845864 0.1459 0.643624
0.351563 0.651859 0.652871 0.152061 0.36304 0.152383
0.338308 0.651441 0.655813 0.141771 0.338879 0.14228
0.158271 0.861787 0.349467 0.337747 0.163558 0.340119
0.154603 0.845989 0.343116 0.360755 0.15506 0.342643
0.349767 0.658412 0.143878 0.852169 0.146769 0.658031
0.345642 0.657558 0.653134 0.141877 0.350588 0.152326
0.147198 0.852925 0.355576 0.35303 0.14619 0.340755
0.350086 0.661097 0.645689 0.144319 0.35108 0.146533
0.160038 0.144724 0.653148 0.144432 0.85425 0.347831
0.647739 0.34175 0.146996 0.156114 0.644051 0.35452
0.357692 0.648791 0.64749 0.143217 0.359938 0.144185
0.653504 0.348143 0.136673 0.140243 0.648961 0.348207
0.340047 0.638815 0.653735 0.140188 0.348642 0.157716
0.648489 0.343469 0.154977 0.150257 0.656138 0.335582
0.162319 0.149391 0.644955 0.147312 0.846966 0.349925
0.157716 0.840365 0.349463 0.361064 0.156392 0.343269
0.65683 0.340263 0.146138 0.153109 0.647194 0.350593
0.362036 0.6611 0.153745 0.852078 0.152216 0.648144
0.155677 0.859159 0.34677 0.352112 0.15465 0.35027
0.339876 0.648317 0.156749 0.855119 0.149753 0.652055
0.66282 0.349384 0.147745 0.148985 0.652826 0.36345
0.639769 0.357876 0.145896 0.14625 0.63791 0.358128
0.140265 0.855481 0.342002 0.33969 0.140104 0.3549
0.15863 0.858443 0.349329 0.335259 0.134882 0.351357
0.357052 0.650959 0.646608 0.160224 0.351857 0.150832
0.153292 0.134103 0.652622 0.152619 0.863093 0.350641
0.646189 0.348695 0.14428 0.152311 0.649185 0.361114
0.142669 0.151603 0.655797 0.141388 0.849462 0.353028
0.65925 0.345599 0.14597 0.154858 0.648979 0.349631
0.13874 0.847491 0.340085 0.350092 0.161974 0.338587
0.345311 0.649049 0.645993 0.146774 0.349783 0.145419
0.34072 0.647032 0.145363 0.847951 0.153243 0.653811
0.647876 0.341875 0.149075 0.149036 0.654218 0.363002
0.145092 0.144312 0.653025 0.155255 0.853046 0.340534
0.143195 0.147167 0.643864 0.155506 0.851528 0.353008
0.143979 0.857266 0.33965 0.35258 0.155747 0.343401
0.337305 0.649156 0.643505 0.150526 0.348388 0.152217
0.6456 0.342011 0.14105 0.14296 0.644922 0.35719
0.141779 0.860696 0.348109 0.340294 0.157754 0.345392
0.149451 0.137706 0.6514 0.146362 0.848551 0.357928
0.158648 0.156836 0.649917 0.155703 0.848385 0.336907
0.139905 0.859994 0.342905 0.347722 0.154089 0.356602
0.350885 0.650616 0.142779 0.861626 0.145937 0.644148
0.146071 0.160663 0.651898 0.150232 0.845298 0.350723
0.356324 0.652028 0.630165 0.14017 0.353711 0.151797
0.168446 0.160879 0.655353 0.159581 0.847013 0.353891
0.357075 0.648556 0.138554 0.852885 0.161696 0.65465
0.353583 0.660088 0.644721 0.148822 0.363485 0.149451
0.649714 0.362701 0.1436 0.155493 0.645657 0.349106
0.352316 0.654806 0.140138 0.851761 0.156501 0.654398
0.345736 0.641661 0.647752 0.139278 0.346838 0.146642
0.152066 0.143304 0.65551 0.142223 0.84156 0.353234
0.344875 0.646473 0.648234 0.152945 0.342977 0.150441
0.142351 0.156081 0.649064 0.143561 0.85988 0.342854
0.357778 0.632703 0.658448 0.161997 0.341792 0.14596
0.646616 0.358124 0.151799 0.158197 0.658625 0.348162
0.1473 0.14345 0.649322 0.150186 0.852846 0.340109
0.651923 0.344969 0.148919 0.14814 0.658109 0.351832
0.158228 0.848817 0.349744 0.342191 0.139148 0.35611
0.351186 0.641203 0.65607 0.152589 0.349675 0.153
0.339993 0.647927 0.160889 0.859045 0.140268 0.656748
0.655115 0.354963 0.146404 0.148989 0.655271 0.355201
0.357116 0.637902 0.654336 0.149777 0.337141 0.160216
0.147308 0.156778 0.641975 0.156703 0.849938 0.351764
0.359215 0.641029 0.653787 0.152194 0.336106 0.164192
0.647211 0.347462 0.145768 0.136333 0.659045 0.353779
0.344924 0.64589 0.654022 0.151881 0.362687 0.149811
0.648115 0.344194 0.154085 0.140913 0.650766 0.354295
0.147188 0.145389 0.64961 0.157837 0.862974 0.345688
0.649852 0.350031 0.139735 0.152058 0.645573 0.344822
0.155247 0.145095 0.648713 0.147746 0.844181 0.355386
0.358594 0.656258 0.149821 0.840052 0.150249 0.642862
0.155146 0.141301 0.640136 0.146936 0.851947 0.341594
0.153976 0.152504 0.646118 0.153862 0.845406 0.350561
0.355824 0.653549 0.647597 0.155665 0.359745 0.160807
0.151684 0.147901 0.654857 0.153838 0.849524 0.352753
0.350434 0.64916 0.145674 0.840687 0.150532 0.64793
0.351909 0.640368 0.147987 0.848629 0.140608 0.650057
0.160262 0.161283 0.650819 0.149031 0.850083 0.347724
0.351664 0.643591 0.145194 0.852989 0.150882 0.651496
0.643701 0.357697 0.151035 0.153713 0.634019 0.355845
0.341065 0.646793 0.646547 0.152366 0.347137 0.149058
0.160189 0.849348 0.343762 0.333319 0.158054 0.351126
0.353406 0.652104 0.144454 0.852486 0.150166 0.650543
0.150128 0.148233 0.654118 0.150202 0.851192 0.355481
0.351942 0.650337 0.146633 0.847466 0.151682 0.651318
0.344328 0.650238 0.159181 0.855501 0.153011 0.656678
0.349636 0.651224 0.644542 0.147237 0.346733 0.149246
0.347994 0.638709 0.646151 0.144761 0.347609 0.148178
0.144639 0.84189 0.33738 0.353541 0.162408 0.340075
0.358615 0.654836 0.157946 0.857048 0.141772 0.641502
0.15021 0.146522 0.645935 0.150002 0.840737 0.359787
0.349932 0.638474 0.65982 0.141705 0.347707 0.15443
0.660963 0.353005 0.14099 0.147749 0.644004 0.351736
0.133364 0.141656 0.649711 0.148083 0.85883 0.3514
0.156595 0.855394 0.335064 0.341125 0.158056 0.361071
0.152276 0.849123 0.348821 0.352563 0.148294 0.355299
0.157467 0.162665 0.653879 0.147277 0.850083 0.349446
0.350444 0.650119 0.154598 0.850908 0.14486 0.654285
0.34562 0.64801 0.652534 0.149208 0.358839 0.147656
0.355068 0.648609 0.142617 0.842512 0.13935 0.650038
0.148501 0.151656 0.645229 0.134702 0.8515 0.343198
0.152169 0.156899 0.641007 0.141669 0.846568 0.341695
0.644391 0.361529 0.150085 0.153572 0.647964 0.343515
0.348761 0.658192 0.147018 0.851723 0.149476 0.636193
0.145466 0.157254 0.643753 0.148895 0.846604 0.346231
0.643971 0.346725 0.151706 0.159423 0.652478 0.350338
0.649728 0.360025 0.1483 0.147257 0.642537 0.34643
0.352635 0.661442 0.65059 0.161549 0.341292 0.148652
0.35162 0.643401 0.649209 0.144705 0.361224 0.140912
0.350531 0.638164 0.144449 0.859397 0.144553 0.662788
0.341892 0.652352 0.650205 0.146817 0.346868 0.155434
0.362867 0.656771 0.654458 0.153074 0.349792 0.147971
0.360528 0.64544 0.655876 0.153942 0.349518 0.151271
0.651373 0.348266 0.157862 0.140366 0.64848 0.355004
0.151215 0.849128 0.357165 0.340236 0.164363 0.35251
0.152302 0.853106 0.355385 0.351598 0.149054 0.356023
0.341188 0.65791 0.660884 0.132641 0.359094 0.149196
0.149772 0.852206 0.352236 0.356495 0.149835 0.350982
0.652455 0.350301 0.160614 0.147026 0.655209 0.351152
0.1559 0.838298 0.349507 0.348606 0.146376 0.342482
0.154366 0.146312 0.641153 0.148555 0.855164 0.34202
0.139152 0.147861 0.661944 0.152207 0.84645 0.357521
0.151665 0.143538 0.645442 0.152621 0.841664 0.351479
0.644617 0.342596 0.147727 0.149756 0.640008 0.351987
0.155681 0.143093 0.652944 0.149176 0.839555 0.351884
0.351055 0.653471 0.650532 0.153928 0.34679 0.150174
0.157812 0.153534 0.637481 0.140149 0.852924 0.355065
0.144339 0.848262 0.349832 0.341421 0.158522 0.355843
0.658238 0.351039 0.148631 0.156632 0.651596 0.341236
0.156111 0.852164 0.352838 0.353722 0.147658 0.346935
0.158923 0.837465 0.343014 0.346568 0.142313 0.355706
0.155006 0.153724 0.659441 0.143187 0.862097 0.363709
0.646594 0.350726 0.150563 0.138965 0.661305 0.347189
0.644901 0.350083 0.159493 0.151716 0.654972 0.352094
0.352528 0.655171 0.145086 0.847978 0.146852 0.636037
0.644017 0.34922 0.151317 0.153863 0.660069 0.351003
0.644389 0.351854 0.157625 0.163278 0.653046 0.341426
0.144994 0.848204 0.355221 0.355525 0.154866 0.349956
0.14895 0.838369 0.346186 0.350344 0.158133 0.356033
0.154629 0.859769 0.346844 0.344504 0.161807 0.35176
0.348327 0.650702 0.144191 0.853431 0.150827 0.655728
0.65326 0.348404 0.149597 0.149706 0.651418 0.348034
0.34814 0.644689 0.651357 0.151225 0.330074 0.151929
0.341399 0.648666 0.650517 0.150285 0.353366 0.146387
0.360254 0.650408 0.150055 0.859722 0.144685 0.654689
0.35189 0.645378 0.655284 0.155103 0.348407 0.149467
0.351605 0.638209 0.146129 0.857862 0.147025 0.652123
0.352356 0.649476 0.648467 0.153639 0.348713 0.149467
0.344725 0.64369 0.13915 0.848995 0.151576 0.661232
0.357729 0.649791 0.150463 0.847817 0.150849 0.648491
0.651818 0.346701 0.152627 0.155799 0.658261 0.351444
0.349843 0.653327 0.143173 0.855139 0.152662 0.660564
0.337414 0.653047 0.65812 0.152069 0.344784 0.149656
