0.353307 0.359966 0.832783 0.353897 0.638723
0.347761 0.849962 0.155508 0.338474 0.354764
0.152282 0.656219 0.652109 0.847402 0.159461
0.151975 0.651486 0.643021 0.863433 0.140042
0.648798 0.847761 0.64596 0.147003 0.352804
0.340482 0.355821 0.842397 0.354968 0.650004
0.643814 0.843848 0.652617 0.144828 0.350107
0.340192 0.156134 0.639405 0.35264 0.639448
0.346757 0.348894 0.840693 0.338942 0.656884
0.346227 0.847268 0.149476 0.656156 0.349442
0.345443 0.859293 0.143108 0.648956 0.33603
0.344765 0.859343 0.154315 0.647207 0.349003
0.85019 0.142552 0.855177 0.845616 0.646408
0.351999 0.831466 0.148773 0.345219 0.340099
0.845897 0.849821 0.351199 0.143252 0.844426
0.65231 0.855125 0.64293 0.147982 0.357645
0.850013 0.852454 0.343169 0.153667 0.851307
0.853814 0.147705 0.855106 0.842843 0.656347
0.357272 0.851637 0.144162 0.639368 0.347246
0.159962 0.655787 0.637684 0.853531 0.144623
0.653902 0.848212 0.659311 0.145671 0.354065
0.349649 0.35083 0.847338 0.341718 0.649907
0.342412 0.850335 0.149661 0.638228 0.355721
0.14246 0.650272 0.65394 0.852799 0.155356
0.352006 0.147876 0.651589 0.340507 0.656886
0.844007 0.859133 0.350188 0.160209 0.850858
0.347163 0.145322 0.656837 0.344217 0.64353
0.338852 0.346004 0.853227 0.34178 0.655243
0.359132 0.146903 0.670968 0.347823 0.645911
0.35722 0.855403 0.149545 0.649548 0.340084
0.149296 0.166003 0.851312 0.356113 0.653448
0.163587 0.149704 0.846689 0.356456 0.662978
0.855951 0.153629 0.858111 0.853501 0.650221
0.349108 0.845264 0.146942 0.649312 0.36295
0.342997 0.160713 0.648349 0.348007 0.656279
0.145809 0.650029 0.65528 0.851967 0.156119
0.34151 0.152471 0.647005 0.341234 0.649531
0.655285 0.840259 0.648428 0.149868 0.343847
0.845167 0.842789 0.345092 0.155888 0.851775
0.647058 0.845628 0.640952 0.151813 0.351285
0.166891 0.148532 0.850129 0.338898 0.649215
0.162257 0.656442 0.641409 0.859934 0.14065
0.155666 0.140375 0.847884 0.343716 0.645325
0.146372 0.147025 0.847043 0.339784 0.647044
0.639909 0.866572 0.643146 0.149531 0.351359
0.346438 0.85009 0.157219 0.350339 0.339929
0.147926 0.155413 0.847095 0.35134 0.652688
0.356408 0.855056 0.148604 0.338303 0.358624
0.867531 0.852136 0.345955 0.14964 0.84149
0.153223 0.646427 0.641447 0.847336 0.15028
0.844391 0.837017 0.342086 0.147118 0.848525
0.841316 0.138475 0.845341 0.837457 0.651928
0.347211 0.142954 0.65754 0.342991 0.653789
0.850897 0.856077 0.35245 0.142501 0.850135
0.84622 0.159875 0.850568 0.846977 0.656964
0.656286 0.856059 0.658738 0.144413 0.352352
0.143588 0.642984 0.659607 0.855763 0.151992
0.3509 0.852143 0.152721 0.65832 0.350537
0.84088 0.844245 0.353226 0.150315 0.853572
0.653855 0.848921 0.633441 0.148212 0.345905
0.350375 0.847253 0.146283 0.655942 0.34829
0.644705 0.846606 0.655471 0.15448 0.339307
0.348073 0.851859 0.137711 0.34493 0.348481
0.342801 0.35544 0.847153 0.348048 0.651007
0.35636 0.836711 0.14537 0.356183 0.345071
0.158951 0.653135 0.652593 0.839043 0.161137
0.349464 0.850585 0.151804 0.642707 0.349262
0.331905 0.150041 0.65209 0.358272 0.640071
0.337506 0.149737 0.651357 0.360723 0.651486
0.847417 0.849609 0.351058 0.157927 0.848341
0.852518 0.143743 0.847721 0.83586 0.649342
0.154562 0.139809 0.845578 0.348977 0.64733
0.151449 0.142105 0.852483 0.354969 0.641781
0.141731 0.141856 0.859696 0.343228 0.643579
0.846999 0.839046 0.349587 0.140442 0.861069
0.364006 0.154091 0.64425 0.34341 0.654176
0.36283 0.358091 0.853908 0.357495 0.657517
0.841326 0.848066 0.341454 0.145532 0.842454
0.355054 0.854695 0.152675 0.346306 0.349328
0.852306 0.147503 0.847036 0.853954 0.641775
0.648808 0.853117 0.649726 0.147042 0.357673
0.856213 0.838561 0.33935 0.142549 0.859043
0.14689 0.153039 0.850921 0.347123 0.639628
0.34051 0.840061 0.148949 0.356096 0.353873
0.641968 0.860667 0.656225 0.14821 0.335478
0.359393 0.850311 0.145945 0.335972 0.343283
0.140162 0.147638 0.856396 0.345337 0.653899
0.345128 0.860282 0.157542 0.653308 0.357314
0.350183 0.356169 0.849962 0.366032 0.656776
0.843961 0.855566 0.337773 0.146554 0.852439
0.14942 0.645952 0.653541 0.845124 0.150187
0.157639 0.656734 0.645328 0.85363 0.151841
0.151244 0.65349 0.644593 0.848753 0.144591
0.351715 0.151058 0.655479 0.356102 0.652078
0.350468 0.847672 0.144719 0.361965 0.351996
0.854008 0.149065 0.847232 0.853226 0.652267
0.346986 0.842797 0.141356 0.664337 0.349006
0.149796 0.652849 0.638106 0.846841 0.139365
0.347007 0.842032 0.151116 0.359803 0.34562
0.145714 0.150207 0.852938 0.344691 0.651599
0.355055 0.350136 0.851447 0.344641 0.641644
0.148104 0.148139 0.848447 0.347627 0.642017
0.85282 0.85019 0.364464 0.150565 0.858785
0.34619 0.85004 0.154622 0.356933 0.346275
0.358953 0.153255 0.650401 0.35364 0.647378
0.36327 0.352067 0.857993 0.344403 0.650618
0.646088 0.866746 0.651812 0.161997 0.349651
0.646847 0.848011 0.648905 0.155869 0.350985
0.155894 0.636062 0.651067 0.845861 0.155645
0.146458 0.644069 0.65115 0.843885 0.148596
0.157682 0.641446 0.652444 0.843634 0.152326
0.652279 0.848769 0.659773 0.15486 0.339874
0.84789 0.848919 0.356712 0.150227 0.856622
0.856051 0.151889 0.841491 0.850669 0.644432
0.138495 0.65975 0.64472 0.856619 0.14576
0.346008 0.162784 0.663806 0.351254 0.656452
0.34393 0.162452 0.65628 0.341966 0.653455
0.649134 0.858695 0.646021 0.152273 0.355069
0.659705 0.853375 0.643211 0.146591 0.356039
0.656941 0.853709 0.632517 0.159088 0.35413
0.149475 0.645908 0.648968 0.853524 0.148623
0.146631 0.149046 0.851454 0.348337 0.649022
0.858131 0.149358 0.854239 0.848529 0.650912
0.344481 0.346125 0.847197 0.350522 0.65659
0.85441 0.163489 0.860377 0.85684 0.641303
0.355149 0.346495 0.848318 0.347469 0.652439
0.347551 0.35405 0.847644 0.356412 0.653932
0.355388 0.840117 0.142855 0.35209 0.345221
0.150465 0.646713 0.648958 0.859803 0.152405
0.341594 0.850587 0.160219 0.651409 0.350919
0.363061 0.353919 0.857862 0.348959 0.654869
0.352064 0.342765 0.842102 0.346667 0.657612
0.357022 0.138432 0.644381 0.358686 0.65106
0.847145 0.155344 0.843499 0.849981 0.65501
0.152502 0.650104 0.653727 0.847274 0.155807
0.148565 0.149642 0.85381 0.36155 0.655471
0.858949 0.158798 0.856243 0.867783 0.651183
0.353878 0.356455 0.850376 0.345606 0.653967
0.853503 0.834873 0.344031 0.160695 0.857705
0.347402 0.847829 0.152841 0.356331 0.352143
0.649856 0.841721 0.652811 0.150489 0.358532
0.348852 0.145584 0.661724 0.349933 0.653812
0.354376 0.842533 0.156292 0.649868 0.342531
0.357683 0.16163 0.64519 0.356327 0.657741
0.359171 0.146636 0.653573 0.352944 0.649684
0.352549 0.851625 0.166591 0.346111 0.34472
0.145237 0.152152 0.852501 0.360509 0.642479
0.638312 0.850717 0.654859 0.133303 0.344131
0.356249 0.869211 0.146408 0.351023 0.351073
0.346445 0.849403 0.144188 0.341898 0.349727
0.645267 0.841224 0.668193 0.153246 0.344468
0.344617 0.144839 0.639912 0.36038 0.640068
0.152281 0.154748 0.846428 0.349678 0.652158
0.157398 0.646121 0.646274 0.84781 0.150093
0.149848 0.647675 0.634056 0.864972 0.151667
0.348035 0.846444 0.147831 0.34813 0.353603
0.847364 0.142246 0.842706 0.85193 0.645168
0.34741 0.143284 0.65236 0.356554 0.645986
0.841956 0.14745 0.847974 0.85464 0.652488
0.649628 0.850469 0.638448 0.149101 0.34674
0.13489 0.152154 0.851753 0.341945 0.649557
0.352708 0.151119 0.644516 0.345351 0.650528
0.341478 0.844722 0.152393 0.650171 0.349416
0.656348 0.843981 0.643083 0.141912 0.34109
0.358094 0.854897 0.16648 0.654092 0.33859
0.361236 0.145538 0.643862 0.346564 0.656388
0.35518 0.154775 0.661083 0.343597 0.650431
0.651716 0.855109 0.6584 0.152424 0.350688
0.151047 0.654068 0.641464 0.85215 0.151499
0.354028 0.168223 0.655161 0.359784 0.643964
0.349618 0.155458 0.647279 0.353137 0.652791
0.154016 0.153665 0.847231 0.355064 0.642909
0.149119 0.653018 0.65617 0.844194 0.1503
0.849673 0.140146 0.855465 0.851299 0.649585
0.658812 0.845786 0.655461 0.145419 0.349932
0.136624 0.145781 0.85123 0.337756 0.647228
0.845619 0.857268 0.334901 0.148902 0.852822
0.358342 0.167515 0.663087 0.342662 0.634816
0.362654 0.146333 0.640282 0.343289 0.654555
0.341416 0.856397 0.146885 0.647608 0.355341
0.148859 0.6553 0.645777 0.859812 0.154881
0.356152 0.858074 0.15046 0.354071 0.358904
0.342457 0.846426 0.142736 0.347664 0.337257
0.341883 0.341663 0.850253 0.35432 0.645394
0.845882 0.849297 0.349587 0.147357 0.853845
0.145456 0.138156 0.840242 0.347126 0.649817
0.846373 0.846251 0.352688 0.148317 0.854831
0.149263 0.144773 0.849878 0.360234 0.644315
0.356925 0.863822 0.142656 0.645489 0.348623
0.147432 0.147856 0.852958 0.344235 0.644613
0.348894 0.349685 0.839896 0.353554 0.661854
0.846498 0.843364 0.353846 0.160901 0.851674
0.354335 0.845841 0.149235 0.644543 0.356867
0.349824 0.159528 0.6361 0.348373 0.652511
0.350928 0.849291 0.153418 0.646415 0.361265
0.656826 0.851868 0.643645 0.132928 0.344725
0.347139 0.348235 0.862065 0.348265 0.644937
0.145284 0.149321 0.841651 0.354654 0.647195
0.641921 0.850775 0.66602 0.144657 0.347117
0.344525 0.849673 0.146692 0.35276 0.349346
0.346079 0.859799 0.158625 0.638612 0.34791
0.145142 0.144381 0.857714 0.355181 0.652533
0.150666 0.647263 0.656999 0.851476 0.145453
0.857177 0.85754 0.344016 0.142836 0.838674
0.851632 0.843054 0.343633 0.145109 0.850496
0.646863 0.852848 0.648258 0.15167 0.350533
0.643886 0.857135 0.643789 0.147228 0.344421
0.144065 0.145935 0.855245 0.349565 0.648059
0.841239 0.157793 0.85157 0.846081 0.650311
0.149366 0.640617 0.658723 0.857434 0.158181
0.351113 0.359504 0.848475 0.345083 0.643796
0.849792 0.839282 0.35497 0.136146 0.85821
0.145447 0.144612 0.845723 0.34044 0.636768
0.351137 0.850133 0.148343 0.340246 0.346849
0.344486 0.155807 0.647877 0.345255 0.650366
0.142135 0.649018 0.651021 0.848906 0.151966
0.347691 0.860815 0.146981 0.332555 0.365393
0.658302 0.849112 0.66409 0.152726 0.345686
0.156449 0.642527 0.642558 0.858169 0.152713
0.853018 0.139868 0.859189 0.845187 0.656976
0.343669 0.145421 0.645568 0.344081 0.644724
0.345246 0.848199 0.150526 0.343093 0.356965
0.649902 0.846729 0.652738 0.147416 0.350419
0.642294 0.854028 0.648125 0.146686 0.359369
0.34561 0.849114 0.14335 0.663922 0.3446
0.348714 0.152719 0.65284 0.356815 0.648523
0.344763 0.150856 0.655163 0.340476 0.657863
0.346315 0.163725 0.660519 0.333083 0.661487
0.351527 0.345665 0.842113 0.356585 0.64083
0.148944 0.66335 0.654833 0.850311 0.153953
0.353917 0.846041 0.140709 0.341912 0.35454
0.850808 0.852661 0.351263 0.158341 0.843481
0.35186 0.344491 0.85146 0.345977 0.653755
0.158102 0.153398 0.848351 0.345217 0.651324
0.152693 0.64764 0.65094 0.849856 0.145864
0.3574 0.34819 0.84649 0.354172 0.650557
0.345875 0.159284 0.648702 0.349354 0.655402
0.349278 0.853004 0.157864 0.343151 0.331975
0.65856 0.83972 0.648433 0.15779 0.342134
0.346001 0.153511 0.648009 0.344431 0.651431
0.358057 0.349769 0.843089 0.355007 0.64914
0.650686 0.859548 0.644742 0.139566 0.364043
0.359296 0.848904 0.150563 0.35216 0.35309
0.657576 0.851884 0.65261 0.145143 0.348897
0.152482 0.148569 0.840886 0.367499 0.642858
0.647685 0.852777 0.657361 0.150681 0.358644
0.647634 0.862793 0.639219 0.152056 0.340392
0.846192 0.158445 0.859287 0.845241 0.654635
0.351937 0.346087 0.836461 0.359993 0.64814
0.35464 0.347092 0.853089 0.343204 0.648035
0.362259 0.854657 0.15551 0.64545 0.352642
0.155655 0.645337 0.646324 0.846027 0.152786
0.344088 0.851912 0.153182 0.356658 0.339635
0.843409 0.839806 0.34628 0.145584 0.841239
