0.346129 0.857862 0.347025 0.352123 0.152822 0.348829 0.651605
0.156257 0.149549 0.844057 0.358088 0.343956 0.147412 0.33915
0.846189 0.848695 0.14428 0.652311 0.149185 0.661114 0.661801
0.334639 0.853479 0.342606 0.347671 0.149471 0.3472 0.655718
0.346761 0.855826 0.348167 0.34792 0.152457 0.349818 0.660924
0.146132 0.165168 0.84866 0.364601 0.349961 0.155375 0.343521
0.156232 0.144258 0.857647 0.361593 0.352842 0.152737 0.358302
0.353758 0.841386 0.146169 0.850831 0.359582 0.357274 0.650457
0.350463 0.847817 0.350849 0.348491 0.151664 0.343591 0.645194
0.36304 0.852383 0.339678 0.347763 0.150084 0.352945 0.647685
0.857375 0.852694 0.154246 0.158483 0.355105 0.342605 0.852745
0.358697 0.844018 0.34072 0.347032 0.145363 0.347951 0.653243
0.148016 0.152062 0.850834 0.357408 0.349921 0.146485 0.344339
0.841664 0.851479 0.142351 0.156081 0.349064 0.343561 0.85988
0.857143 0.846169 0.148067 0.643006 0.159701 0.637269 0.649852
0.846362 0.848551 0.157928 0.150982 0.352273 0.35983 0.853661
0.850202 0.851192 0.155481 0.146071 0.360664 0.351898 0.850232
0.352048 0.841652 0.157499 0.841843 0.358634 0.361249 0.640706
0.346532 0.852651 0.153346 0.851024 0.341063 0.352238 0.639529
0.851313 0.853006 0.161019 0.644017 0.14922 0.651317 0.653863
0.349823 0.851215 0.149128 0.857165 0.340236 0.364363 0.65251
0.155653 0.143434 0.863419 0.342824 0.356244 0.146887 0.347401
0.352236 0.856495 0.149835 0.850982 0.346261 0.351679 0.659609
0.351395 0.853054 0.357912 0.360421 0.157796 0.358191 0.632458
0.349316 0.848537 0.349236 0.345639 0.159317 0.356533 0.643618
0.349897 0.853427 0.351912 0.343969 0.143348 0.357121 0.646962
0.347077 0.848455 0.350286 0.347179 0.142901 0.357532 0.658615
0.145646 0.138167 0.838633 0.353216 0.357418 0.142927 0.35212
0.35587 0.851475 0.362264 0.350521 0.15151 0.359652 0.647766
0.346796 0.852942 0.337864 0.341202 0.1476 0.354517 0.65112
0.352326 0.84632 0.145208 0.861118 0.355665 0.351137 0.658651
0.158038 0.141368 0.851453 0.335424 0.349995 0.141918 0.34857
0.847525 0.855095 0.147105 0.15413 0.351955 0.348279 0.857539
0.34017 0.853711 0.351797 0.351563 0.151859 0.352871 0.652061
0.836878 0.845469 0.159692 0.648037 0.140603 0.645895 0.661274
0.845486 0.847958 0.149728 0.660025 0.1483 0.647257 0.642537
0.350492 0.845963 0.152726 0.84886 0.347826 0.351903 0.642607
0.154162 0.159706 0.859258 0.351356 0.359871 0.149923 0.342875
0.140299 0.153183 0.854852 0.354414 0.355118 0.148333 0.342701
0.355879 0.854816 0.135194 0.843921 0.354492 0.356475 0.654041
0.839672 0.861322 0.148272 0.644405 0.146117 0.658552 0.64857
0.155472 0.140169 0.843719 0.338725 0.348858 0.147965 0.349505
0.847167 0.843864 0.155506 0.151528 0.353008 0.35579 0.836009
0.159994 0.142905 0.847722 0.354089 0.356602 0.146463 0.350887
0.148355 0.135998 0.831805 0.342931 0.356949 0.159357 0.348765
0.848985 0.852826 0.16345 0.649383 0.148329 0.649441 0.65573
0.144932 0.14703 0.844993 0.352673 0.358772 0.14194 0.348755
0.146678 0.153413 0.856346 0.351563 0.342325 0.158045 0.355734
0.343269 0.854629 0.159769 0.846844 0.344504 0.361807 0.65176
0.845513 0.855308 0.141016 0.148314 0.353757 0.342525 0.839607
0.155805 0.157427 0.850678 0.346479 0.348189 0.156536 0.35691
0.151084 0.159778 0.85017 0.347415 0.360273 0.145779 0.35027
0.843053 0.856087 0.148314 0.661894 0.157387 0.649202 0.643428
0.840139 0.850377 0.159071 0.646709 0.150829 0.650982 0.654314
0.355439 0.852837 0.342877 0.349601 0.152611 0.351836 0.653261
0.340075 0.838539 0.148568 0.843327 0.343876 0.345344 0.64506
0.365683 0.858578 0.15186 0.844055 0.344584 0.355459 0.650895
0.144918 0.149538 0.848907 0.347834 0.343276 0.1457 0.348715
0.84296 0.844922 0.15719 0.658062 0.148588 0.649317 0.644254
0.848663 0.855803 0.155511 0.138054 0.350418 0.35792 0.851384
0.355775 0.852716 0.348689 0.350317 0.149533 0.355157 0.646799
0.352049 0.844676 0.355827 0.358111 0.146509 0.357693 0.64913
0.149954 0.147929 0.859271 0.339291 0.352069 0.148178 0.361439
0.344998 0.844797 0.351506 0.346955 0.159665 0.35703 0.641276
0.355157 0.850717 0.158964 0.848612 0.350517 0.354355 0.665493
0.842713 0.845119 0.151523 0.645886 0.152229 0.65456 0.647215
0.858071 0.844526 0.1431 0.653314 0.154433 0.641389 0.645457
0.337305 0.849156 0.343505 0.350526 0.148388 0.352217 0.651783
0.844372 0.854844 0.15337 0.652996 0.15101 0.645709 0.652843
0.146151 0.151743 0.850754 0.350352 0.355839 0.146255 0.338001
0.343033 0.836496 0.138922 0.853975 0.354136 0.356628 0.658944
0.864676 0.849502 0.159013 0.151609 0.351042 0.342669 0.851603
0.851656 0.845229 0.134702 0.1515 0.343198 0.362063 0.858593
0.856877 0.854228 0.140307 0.159852 0.342045 0.345398 0.857691
0.843016 0.844971 0.153002 0.658296 0.150452 0.646852 0.65258
0.138804 0.148429 0.838155 0.354015 0.351727 0.161744 0.358241
0.839903 0.860292 0.146855 0.142716 0.351657 0.36002 0.84661
0.836333 0.859045 0.153779 0.652767 0.144878 0.657264 0.656419
0.852552 0.852273 0.159053 0.151958 0.345972 0.349567 0.861596
0.349367 0.857532 0.157746 0.842448 0.342191 0.357053 0.646112
0.340052 0.850249 0.342862 0.354625 0.144582 0.344998 0.648459
0.351382 0.846328 0.153407 0.84562 0.348011 0.352535 0.649208
0.362036 0.8611 0.353745 0.352078 0.152216 0.348144 0.649399
0.159356 0.147284 0.853072 0.349502 0.358923 0.137465 0.343014
0.345109 0.853431 0.15611 0.843438 0.345559 0.345483 0.653467
0.350642 0.84501 0.160104 0.848628 0.34956 0.355101 0.647978
0.354893 0.857994 0.147046 0.838668 0.35696 0.350984 0.65721
0.850755 0.844935 0.148327 0.650702 0.144191 0.653431 0.650827
0.342329 0.854477 0.352549 0.346236 0.152726 0.346041 0.640835
0.84961 0.857837 0.162974 0.145688 0.350664 0.347726 0.858184
0.850289 0.84966 0.152156 0.653518 0.152143 0.647678 0.652669
0.340989 0.854822 0.147284 0.836351 0.349636 0.351224 0.644542
0.846632 0.847695 0.14387 0.64314 0.143753 0.647041 0.647517
0.349518 0.851271 0.352902 0.360689 0.142392 0.344215 0.663744
0.850031 0.839735 0.152058 0.645573 0.144822 0.652598 0.64906
0.353733 0.845854 0.151333 0.843998 0.342391 0.345521 0.641932
0.848099 0.850809 0.168446 0.160879 0.355353 0.359581 0.847013
0.851298 0.864004 0.148378 0.643581 0.156473 0.660963 0.653005
0.352055 0.849843 0.353327 0.343173 0.155139 0.352662 0.660564
0.851262 0.844088 0.152441 0.636678 0.163548 0.655461 0.65141
0.340294 0.857754 0.145392 0.852356 0.354147 0.354366 0.653387
0.142985 0.146285 0.850458 0.356501 0.352382 0.153488 0.352779
0.847822 0.854125 0.156706 0.631088 0.1456 0.642011 0.64105
0.848399 0.845489 0.131623 0.147654 0.344365 0.347078 0.838764
0.350523 0.833701 0.163417 0.855594 0.343444 0.34895 0.638369
0.146568 0.142313 0.855706 0.340265 0.355481 0.142002 0.33969
0.853109 0.847194 0.150593 0.144391 0.361529 0.350085 0.853572
0.358443 0.849329 0.135259 0.834882 0.351357 0.33874 0.647491
0.861944 0.852207 0.14645 0.157521 0.360038 0.344724 0.853148
0.149337 0.138213 0.855052 0.349324 0.337188 0.138462 0.356874
0.140104 0.1549 0.844994 0.348204 0.355221 0.155525 0.354866
0.849322 0.850186 0.152846 0.140108 0.351684 0.347901 0.854857
0.144393 0.144157 0.8625 0.353803 0.351278 0.146604 0.334476
0.844784 0.853745 0.158664 0.658304 0.144214 0.643992 0.632618
0.861626 0.845937 0.144148 0.640051 0.152031 0.652486 0.651338
0.854018 0.847039 0.152038 0.14716 0.339344 0.346865 0.855475
0.146166 0.158506 0.847521 0.352292 0.347051 0.151877 0.338319
0.853191 0.8387 0.150723 0.14696 0.346327 0.34534 0.847091
0.854374 0.858071 0.149333 0.651201 0.147478 0.650983 0.649752
0.354682 0.85394 0.349606 0.353642 0.144506 0.364987 0.641888
0.85452 0.850163 0.149292 0.651041 0.151482 0.65458 0.653756
0.347485 0.84967 0.155677 0.859159 0.34677 0.352112 0.65465
0.856036 0.854677 0.139372 0.148406 0.345559 0.357522 0.855006
0.848716 0.850944 0.15864 0.651238 0.139278 0.648669 0.643173
0.842854 0.855397 0.153028 0.143043 0.349196 0.36012 0.85137
0.863576 0.841582 0.147764 0.146791 0.354205 0.337692 0.853357
0.84457 0.850015 0.160551 0.654192 0.144014 0.649893 0.638743
0.143296 0.150141 0.854755 0.344532 0.358424 0.144576 0.339002
0.348467 0.853639 0.348713 0.349467 0.141399 0.348666 0.650517
0.14809 0.149953 0.85701 0.356118 0.336701 0.168009 0.346778
0.158062 0.147737 0.853187 0.355713 0.355065 0.149338 0.357802
0.855386 0.833364 0.141656 0.149711 0.348083 0.35883 0.851399
0.343217 0.859938 0.144185 0.848434 0.355479 0.361647 0.654863
0.350849 0.853018 0.344718 0.355316 0.150719 0.35511 0.644506
0.355843 0.854627 0.14595 0.851204 0.35545 0.356111 0.652164
0.341771 0.838879 0.34228 0.341892 0.152352 0.350205 0.646817
0.846695 0.861374 0.14926 0.653068 0.150885 0.650616 0.642778
0.149768 0.150752 0.842893 0.347067 0.347724 0.149425 0.353245
0.349476 0.836193 0.340925 0.350735 0.14853 0.353663 0.645438
0.167977 0.143312 0.851717 0.337418 0.35485 0.155346 0.344257
0.348896 0.849097 0.351412 0.3662 0.139246 0.345337 0.644328
0.15016 0.144599 0.850701 0.346933 0.354708 0.148947 0.35968
0.346822 0.857052 0.150959 0.846608 0.360224 0.351857 0.650832
0.14971 0.157033 0.847482 0.353 0.343449 0.145354 0.346656
0.139963 0.146863 0.849525 0.334661 0.348232 0.154493 0.349006
0.147182 0.149709 0.849928 0.34904 0.355165 0.135751 0.359297
0.145588 0.144643 0.851624 0.356486 0.346685 0.158322 0.358342
0.349471 0.850501 0.163583 0.844243 0.357961 0.34058 0.643703
0.149825 0.15385 0.837936 0.354093 0.348604 0.150092 0.347987
0.350622 0.847119 0.349378 0.348148 0.156291 0.347404 0.656618
0.853891 0.848838 0.140157 0.158012 0.346006 0.341991 0.853699
0.146119 0.148829 0.843093 0.348599 0.358508 0.154873 0.350013
0.842392 0.850363 0.143166 0.657408 0.150531 0.638164 0.644449
0.360373 0.853239 0.361332 0.347167 0.155537 0.352837 0.643942
0.360901 0.847668 0.144924 0.84589 0.354022 0.351881 0.662687
0.355117 0.858577 0.347166 0.341009 0.152648 0.355824 0.653549
0.861283 0.850819 0.149031 0.150083 0.347724 0.3473 0.84345
0.340093 0.855457 0.147071 0.846513 0.354035 0.362968 0.648351
0.149216 0.146811 0.850444 0.361457 0.348505 0.156277 0.35674
0.152096 0.148812 0.84798 0.349655 0.341641 0.155123 0.353813
0.340748 0.848332 0.147491 0.854303 0.356779 0.343979 0.657266
0.85486 0.850066 0.145173 0.151542 0.336893 0.358238 0.851039
0.85326 0.848404 0.149597 0.649706 0.151418 0.648034 0.668591
0.144953 0.150683 0.853296 0.340735 0.357739 0.155018 0.346441
0.841975 0.856703 0.149938 0.151764 0.349451 0.337706 0.8514
0.854545 0.855079 0.150339 0.658025 0.143761 0.65226 0.639993
0.352989 0.850882 0.351496 0.352372 0.157051 0.355759 0.655899
0.351714 0.858794 0.14357 0.862867 0.356771 0.354458 0.653074
0.847514 0.847988 0.149688 0.650111 0.153377 0.646042 0.652745
0.853724 0.859441 0.143187 0.162097 0.363709 0.350687 0.856041
0.849934 0.848281 0.145707 0.646582 0.15285 0.63334 0.651851
0.342558 0.849035 0.154214 0.850569 0.358652 0.34956 0.65633
0.150533 0.136672 0.850971 0.342851 0.348653 0.157689 0.341959
0.14434 0.156621 0.851947 0.352607 0.356051 0.147331 0.359265
0.843452 0.849655 0.152263 0.151561 0.345209 0.346023 0.845092
0.850828 0.846566 0.153819 0.140648 0.349496 0.349269 0.849336
0.855845 0.843581 0.14378 0.644173 0.141907 0.648077 0.648378
0.863278 0.853046 0.141426 0.142864 0.341688 0.350198 0.853825
0.84643 0.839769 0.157876 0.645896 0.14625 0.63791 0.658128
0.346443 0.844875 0.146473 0.848234 0.352945 0.342977 0.650441
0.355941 0.844604 0.152949 0.865842 0.356166 0.344569 0.643772
0.148434 0.141246 0.859978 0.346327 0.34596 0.139975 0.344618
0.344761 0.847609 0.348178 0.356719 0.134023 0.357 0.649731
0.846594 0.850726 0.150563 0.138965 0.361305 0.347189 0.864293
0.840141 0.854284 0.150453 0.649789 0.147383 0.637194 0.655115
0.351909 0.840368 0.347987 0.348629 0.140608 0.350057 0.638345
0.853097 0.847565 0.137732 0.658226 0.151287 0.651166 0.651373
0.35027 0.854475 0.149515 0.85333 0.360123 0.362813 0.656826
0.348556 0.838554 0.352885 0.361696 0.15465 0.349767 0.658412
0.3465 0.848018 0.344275 0.340957 0.146169 0.352356 0.649476
0.84522 0.862133 0.148323 0.144581 0.344989 0.352555 0.846589
0.153587 0.145037 0.84566 0.348826 0.347978 0.148763 0.354228
0.352443 0.832812 0.339478 0.360254 0.150408 0.350055 0.659722
0.344685 0.854689 0.346835 0.346588 0.149113 0.34431 0.642971
0.85845 0.841432 0.153822 0.663634 0.151087 0.664888 0.650444
0.14731 0.155865 0.848679 0.346779 0.346431 0.147147 0.361431
0.840552 0.863806 0.156123 0.652509 0.146616 0.658124 0.651798
0.846701 0.852627 0.155799 0.658261 0.151444 0.66007 0.644762
0.354428 0.85117 0.352405 0.346053 0.146696 0.345319 0.653412
0.345246 0.842795 0.346095 0.347134 0.155807 0.351761 0.648205
0.85476 0.858323 0.15998 0.653846 0.152307 0.643295 0.652451
0.353741 0.84032 0.14024 0.84502 0.350767 0.353435 0.643539
0.342191 0.839148 0.15611 0.848537 0.352049 0.349603 0.656818
0.355591 0.862412 0.336423 0.35004 0.141385 0.351605 0.638209
0.354098 0.852131 0.351036 0.354981 0.146724 0.349654 0.65189
0.346868 0.855434 0.34434 0.354945 0.143932 0.352276 0.644847
0.848281 0.838287 0.164255 0.163304 0.354772 0.35021 0.846522
0.359099 0.850062 0.347519 0.351869 0.148837 0.356344 0.648286
0.847876 0.853504 0.148143 0.636673 0.140243 0.648961 0.648207
0.352589 0.849675 0.353 0.356564 0.162584 0.351032 0.643631
0.134988 0.14559 0.85707 0.348702 0.351615 0.149623 0.356728
0.861356 0.850831 0.150446 0.152474 0.345303 0.353408 0.859756
0.33965 0.85258 0.155747 0.843401 0.358228 0.348817 0.649744
0.154548 0.136603 0.85124 0.355339 0.35491 0.152164 0.339905
0.15023 0.153844 0.850728 0.351561 0.357206 0.148158 0.35166
0.851706 0.859423 0.152478 0.150338 0.35683 0.340263 0.846138
0.845406 0.862319 0.149391 0.144955 0.347312 0.346966 0.849925
0.354896 0.847471 0.353556 0.359517 0.158696 0.350376 0.657075
0.855103 0.845792 0.148538 0.140659 0.344228 0.348242 0.845299
0.850267 0.849018 0.155247 0.145095 0.348713 0.347746 0.844181
0.342941 0.843181 0.14191 0.851539 0.349958 0.350164 0.652276
0.153065 0.158589 0.842008 0.346595 0.349222 0.155613 0.348184
0.345066 0.843956 0.358027 0.341387 0.153767 0.347199 0.635717
0.149346 0.135684 0.846213 0.347078 0.349526 0.142659 0.356907
0.848537 0.847848 0.158658 0.146814 0.366285 0.35428 0.848452
0.158497 0.139426 0.837271 0.360119 0.361021 0.156861 0.339612
0.359215 0.841029 0.153787 0.852194 0.336106 0.364192 0.641065
0.339464 0.851677 0.356767 0.361521 0.150596 0.349152 0.653886
0.346856 0.851527 0.331661 0.348948 0.152154 0.35243 0.66285
0.353079 0.854429 0.351133 0.351001 0.152404 0.349431 0.653714
0.1494 0.154899 0.851162 0.347333 0.351835 0.14836 0.35403
0.148376 0.146438 0.858871 0.359503 0.349237 0.150684 0.354087
0.851103 0.857625 0.148107 0.154767 0.347619 0.357467 0.862665
0.848631 0.856633 0.151596 0.141236 0.344389 0.351854 0.857625
